instrument,datetime,field,value
ETH-USD,2017-12-05,$macd_hist,0.587213921468738
ETH-USD,2017-12-05,$vwap,407.18422443544404
ETH-USD,2017-12-06,$open,462.60400390625
ETH-USD,2017-12-06,$high,462.7080078125
ETH-USD,2017-12-06,$low,420.2099914550781
ETH-USD,2017-12-06,$close,428.5880126953125
ETH-USD,2017-12-06,$volume,1998259968.0
ETH-USD,2017-12-06,$ma5,
ETH-USD,2017-12-06,$ma10,
ETH-USD,2017-12-06,$ma20,
ETH-USD,2017-12-06,$ma30,
ETH-USD,2017-12-06,$ma60,
ETH-USD,2017-12-06,$ma120,
ETH-USD,2017-12-06,$ema5,451.90471966256405
ETH-USD,2017-12-06,$ema10,449.61559845112623
ETH-USD,2017-12-06,$ema20,428.07852096109565
ETH-USD,2017-12-06,$ema60,376.10883086848645
ETH-USD,2017-12-06,$ema12,445.9286179703027
ETH-USD,2017-12-06,$ema26,415.8475926205932
ETH-USD,2017-12-06,$macd,30.081025349709478
ETH-USD,2017-12-06,$macd_signal,32.948910955496906
ETH-USD,2017-12-06,$macd_hist,-2.8678856057874285
ETH-USD,2017-12-06,$vwap,408.9280114035575
ETH-USD,2017-12-07,$open,426.3689880371094
ETH-USD,2017-12-07,$high,441.3970031738281
ETH-USD,2017-12-07,$low,414.4110107421875
ETH-USD,2017-12-07,$close,434.4079895019531
ETH-USD,2017-12-07,$volume,2129570048.0
ETH-USD,2017-12-07,$ma5,
ETH-USD,2017-12-07,$ma10,
ETH-USD,2017-12-07,$ma20,
ETH-USD,2017-12-07,$ma30,
ETH-USD,2017-12-07,$ma60,
ETH-USD,2017-12-07,$ma120,
ETH-USD,2017-12-07,$ema5,446.07247627569376
ETH-USD,2017-12-07,$ema10,446.85057864218567
ETH-USD,2017-12-07,$ema20,428.68132748879634
ETH-USD,2017-12-07,$ema60,378.02027869253453
ETH-USD,2017-12-07,$ema12,444.1562135905566
ETH-USD,2017-12-07,$ema26,417.2224368340273
ETH-USD,2017-12-07,$macd,26.933776756529312
ETH-USD,2017-12-07,$macd_signal,31.74588411570339
ETH-USD,2017-12-07,$macd_hist,-4.812107359174078
ETH-USD,2017-12-07,$vwap,410.16199324656054
ETH-USD,2017-12-08,$open,434.989013671875
ETH-USD,2017-12-08,$high,466.06201171875
ETH-USD,2017-12-08,$low,422.36700439453125
ETH-USD,2017-12-08,$close,456.031005859375
ETH-USD,2017-12-08,$volume,2336379904.0
ETH-USD,2017-12-08,$ma5,
ETH-USD,2017-12-08,$ma10,
ETH-USD,2017-12-08,$ma20,
ETH-USD,2017-12-08,$ma30,
ETH-USD,2017-12-08,$ma60,
ETH-USD,2017-12-08,$ma120,
ETH-USD,2017-12-08,$ema5,449.3919861369209
ETH-USD,2017-12-08,$ema10,448.5197472271292
ETH-USD,2017-12-08,$ema20,431.2860587621848
ETH-USD,2017-12-08,$ema60,380.57800745210307
ETH-USD,2017-12-08,$ema12,445.9831047088364
ETH-USD,2017-12-08,$ema26,420.0971456507197
ETH-USD,2017-12-08,$macd,25.88595905811667
ETH-USD,2017-12-08,$macd_signal,30.573899104186047
ETH-USD,2017-12-08,$macd_hist,-4.687940046069379
ETH-USD,2017-12-08,$vwap,412.44814363637323
ETH-USD,2017-12-09,$open,457.343994140625
ETH-USD,2017-12-09,$high,504.1470031738281
ETH-USD,2017-12-09,$low,456.25299072265625
ETH-USD,2017-12-09,$close,473.50201416015625
ETH-USD,2017-12-09,$volume,2003849984.0
ETH-USD,2017-12-09,$ma5,
ETH-USD,2017-12-09,$ma10,
ETH-USD,2017-12-09,$ma20,
ETH-USD,2017-12-09,$ma30,
ETH-USD,2017-12-09,$ma60,
ETH-USD,2017-12-09,$ma120,
ETH-USD,2017-12-09,$ema5,457.428662144666
ETH-USD,2017-12-09,$ema10,453.06197757858865
ETH-USD,2017-12-09,$ema20,435.306625942944
ETH-USD,2017-12-09,$ema60,383.6246961966294
ETH-USD,2017-12-09,$ema12,450.2167830859625
ETH-USD,2017-12-09,$ema26,424.0530618366039
ETH-USD,2017-12-09,$macd,26.163721249358616
ETH-USD,2017-12-09,$macd_signal,29.691863533220562
ETH-USD,2017-12-09,$macd_hist,-3.5281422838619463
ETH-USD,2017-12-09,$vwap,415.6636937276079
ETH-USD,2017-12-10,$open,472.78900146484375
ETH-USD,2017-12-10,$high,472.78900146484375
ETH-USD,2017-12-10,$low,429.5140075683594
ETH-USD,2017-12-10,$close,441.72100830078125
ETH-USD,2017-12-10,$volume,1404179968.0
ETH-USD,2017-12-10,$ma5,
ETH-USD,2017-12-10,$ma10,
ETH-USD,2017-12-10,$ma20,
ETH-USD,2017-12-10,$ma30,
ETH-USD,2017-12-10,$ma60,
ETH-USD,2017-12-10,$ma120,
ETH-USD,2017-12-10,$ema5,452.1927775300378
ETH-USD,2017-12-10,$ema10,450.9999831644418
ETH-USD,2017-12-10,$ema20,435.91751950083324
ETH-USD,2017-12-10,$ema60,385.5294933147983
ETH-USD,2017-12-10,$ema12,448.90974081131924
ETH-USD,2017-12-10,$ema26,425.36179861172815
ETH-USD,2017-12-10,$macd,23.54794219959109
ETH-USD,2017-12-10,$macd_signal,28.46307926649467
ETH-USD,2017-12-10,$macd_hist,-4.915137066903579
ETH-USD,2017-12-10,$vwap,416.73906272819846
ETH-USD,2017-12-11,$open,440.3580017089844
ETH-USD,2017-12-11,$high,516.968994140625
ETH-USD,2017-12-11,$low,439.10400390625
ETH-USD,2017-12-11,$close,515.135986328125
ETH-USD,2017-12-11,$volume,1771440000.0
ETH-USD,2017-12-11,$ma5,
ETH-USD,2017-12-11,$ma10,
ETH-USD,2017-12-11,$ma20,
ETH-USD,2017-12-11,$ma30,
ETH-USD,2017-12-11,$ma60,
ETH-USD,2017-12-11,$ma120,
ETH-USD,2017-12-11,$ema5,473.1738471294002
ETH-USD,2017-12-11,$ema10,462.6610746487478
ETH-USD,2017-12-11,$ema20,443.46213538914674
ETH-USD,2017-12-11,$ema60,389.77888652835
ETH-USD,2017-12-11,$ema12,459.0983939677509
ETH-USD,2017-12-11,$ema26,432.0117384425724
ETH-USD,2017-12-11,$macd,27.086655525178514
ETH-USD,2017-12-11,$macd_signal,28.187794518231442
ETH-USD,2017-12-11,$macd_hist,-1.1011389930529276
ETH-USD,2017-12-11,$vwap,419.70439969935654
ETH-USD,2017-12-12,$open,522.2860107421875
ETH-USD,2017-12-12,$high,657.3179931640625
ETH-USD,2017-12-12,$low,504.4939880371094
ETH-USD,2017-12-12,$close,651.4310302734375
ETH-USD,2017-12-12,$volume,5179829760.0
ETH-USD,2017-12-12,$ma5,
ETH-USD,2017-12-12,$ma10,
ETH-USD,2017-12-12,$ma20,
ETH-USD,2017-12-12,$ma30,
ETH-USD,2017-12-12,$ma60,
ETH-USD,2017-12-12,$ma120,
ETH-USD,2017-12-12,$ema5,532.5929081774127
ETH-USD,2017-12-12,$ema10,496.9828847623277
ETH-USD,2017-12-12,$ema20,463.26869680669824
ETH-USD,2017-12-12,$ema60,398.3576453396643
ETH-USD,2017-12-12,$ema12,488.6880303224719
ETH-USD,2017-12-12,$ema26,448.2650193189328
ETH-USD,2017-12-12,$macd,40.4230110035391
ETH-USD,2017-12-12,$macd_signal,30.634837815292975
ETH-USD,2017-12-12,$macd_hist,9.788173188246127
ETH-USD,2017-12-12,$vwap,439.1566506340867
ETH-USD,2017-12-13,$open,644.906005859375
ETH-USD,2017-12-13,$high,747.9929809570312
ETH-USD,2017-12-13,$low,597.7979736328125
ETH-USD,2017-12-13,$close,702.7670288085938
ETH-USD,2017-12-13,$volume,4524539904.0
ETH-USD,2017-12-13,$ma5,
ETH-USD,2017-12-13,$ma10,
ETH-USD,2017-12-13,$ma20,
ETH-USD,2017-12-13,$ma30,
ETH-USD,2017-12-13,$ma60,
ETH-USD,2017-12-13,$ma120,
ETH-USD,2017-12-13,$ema5,589.3176150544731
ETH-USD,2017-12-13,$ema10,534.3981836798306
ETH-USD,2017-12-13,$ema20,486.0780617592597
ETH-USD,2017-12-13,$ema60,408.33828086323575
ETH-USD,2017-12-13,$ema12,521.6232608587983
ETH-USD,2017-12-13,$ema26,467.11702002187064
ETH-USD,2017-12-13,$macd,54.506240836927645
ETH-USD,2017-12-13,$macd_signal,35.409118419619915
ETH-USD,2017-12-13,$macd_hist,19.09712241730773
ETH-USD,2017-12-13,$vwap,459.68568264277405
ETH-USD,2017-12-14,$open,700.593994140625
ETH-USD,2017-12-14,$high,753.1209716796875
ETH-USD,2017-12-14,$low,664.989013671875
ETH-USD,2017-12-14,$close,695.8159790039062
ETH-USD,2017-12-14,$volume,3821580032.0
ETH-USD,2017-12-14,$ma5,
ETH-USD,2017-12-14,$ma10,
ETH-USD,2017-12-14,$ma20,
ETH-USD,2017-12-14,$ma30,
ETH-USD,2017-12-14,$ma60,
ETH-USD,2017-12-14,$ma120,
ETH-USD,2017-12-14,$ema5,624.8170697042842
ETH-USD,2017-12-14,$ema10,563.7468737387534
ETH-USD,2017-12-14,$ema20,506.0531014968451
ETH-USD,2017-12-14,$ema60,417.76377916292984
ETH-USD,2017-12-14,$ema12,548.4221405734303
ETH-USD,2017-12-14,$ema26,484.05768365016957
ETH-USD,2017-12-14,$macd,64.36445692326072
ETH-USD,2017-12-14,$macd_signal,41.20018612034808
ETH-USD,2017-12-14,$macd_hist,23.16427080291264
ETH-USD,2017-12-14,$vwap,475.95712345338995
ETH-USD,2017-12-15,$open,696.3759765625
ETH-USD,2017-12-15,$high,697.1320190429688
ETH-USD,2017-12-15,$low,621.0609741210938
ETH-USD,2017-12-15,$close,684.447998046875
ETH-USD,2017-12-15,$volume,2758710016.0
ETH-USD,2017-12-15,$ma5,
ETH-USD,2017-12-15,$ma10,
ETH-USD,2017-12-15,$ma20,
ETH-USD,2017-12-15,$ma30,
ETH-USD,2017-12-15,$ma60,
ETH-USD,2017-12-15,$ma120,
ETH-USD,2017-12-15,$ema5,644.6940458184812
ETH-USD,2017-12-15,$ema10,585.6925327038664
ETH-USD,2017-12-15,$ema20,523.043091644467
ETH-USD,2017-12-15,$ema60,426.50752404437065
ETH-USD,2017-12-15,$ema12,569.3491955693448
ETH-USD,2017-12-15,$ema26,498.9014106425181
ETH-USD,2017-12-15,$macd,70.44778492682673
ETH-USD,2017-12-15,$macd_signal,47.04970588164381
ETH-USD,2017-12-15,$macd_hist,23.398079045182918
ETH-USD,2017-12-15,$vwap,484.7237382873392
ETH-USD,2017-12-16,$open,686.1920166015625
ETH-USD,2017-12-16,$high,718.385009765625
ETH-USD,2017-12-16,$low,680.7860107421875
ETH-USD,2017-12-16,$close,696.208984375
ETH-USD,2017-12-16,$volume,2165690112.0
ETH-USD,2017-12-16,$ma5,
ETH-USD,2017-12-16,$ma10,
ETH-USD,2017-12-16,$ma20,
ETH-USD,2017-12-16,$ma30,
ETH-USD,2017-12-16,$ma60,
ETH-USD,2017-12-16,$ma120,
ETH-USD,2017-12-16,$ema5,661.8656920039875
ETH-USD,2017-12-16,$ema10,605.7864330077089
ETH-USD,2017-12-16,$ema20,539.5350814283273
ETH-USD,2017-12-16,$ema60,435.3501948748831
ETH-USD,2017-12-16,$ema12,588.8660861548302
ETH-USD,2017-12-16,$ema26,513.5167864745538
ETH-USD,2017-12-16,$macd,75.34929968027643
ETH-USD,2017-12-16,$macd_signal,52.70962464137034
ETH-USD,2017-12-16,$macd_hist,22.63967503890609
ETH-USD,2017-12-16,$vwap,492.1351539375228
ETH-USD,2017-12-17,$open,696.2369995117188
ETH-USD,2017-12-17,$high,735.8250122070312
ETH-USD,2017-12-17,$low,696.2369995117188
ETH-USD,2017-12-17,$close,719.9749755859375
ETH-USD,2017-12-17,$volume,2147389952.0
ETH-USD,2017-12-17,$ma5,
ETH-USD,2017-12-17,$ma10,
ETH-USD,2017-12-17,$ma20,
ETH-USD,2017-12-17,$ma30,
ETH-USD,2017-12-17,$ma60,
ETH-USD,2017-12-17,$ma120,
ETH-USD,2017-12-17,$ema5,681.2354531979709
ETH-USD,2017-12-17,$ema10,626.5479862037504
ETH-USD,2017-12-17,$ema20,556.7198332528616
ETH-USD,2017-12-17,$ema60,444.6821548981963
ETH-USD,2017-12-17,$ema12,609.0366845288468
ETH-USD,2017-12-17,$ema26,528.8099856679896
ETH-USD,2017-12-17,$macd,80.22669886085714
ETH-USD,2017-12-17,$macd_signal,58.2130394852677
ETH-USD,2017-12-17,$macd_hist,22.01365937558944
ETH-USD,2017-12-17,$vwap,499.62107156243655
ETH-USD,2017-12-18,$open,721.7319946289062
ETH-USD,2017-12-18,$high,803.927978515625
ETH-USD,2017-12-18,$low,689.2310180664062
ETH-USD,2017-12-18,$close,794.64501953125
ETH-USD,2017-12-18,$volume,3249230080.0
ETH-USD,2017-12-18,$ma5,
ETH-USD,2017-12-18,$ma10,
ETH-USD,2017-12-18,$ma20,
ETH-USD,2017-12-18,$ma30,
ETH-USD,2017-12-18,$ma60,
ETH-USD,2017-12-18,$ma120,
ETH-USD,2017-12-18,$ema5,719.0386419757306
ETH-USD,2017-12-18,$ema10,657.1110831723867
ETH-USD,2017-12-18,$ema20,579.3793748031843
ETH-USD,2017-12-18,$ema60,456.1563471812472
ETH-USD,2017-12-18,$ema12,637.591812990755
ETH-USD,2017-12-18,$ema26,548.5014696578608
ETH-USD,2017-12-18,$macd,89.09034333289424
ETH-USD,2017-12-18,$macd_signal,64.38850025479302
ETH-USD,2017-12-18,$macd_hist,24.70184307810122
ETH-USD,2017-12-18,$vwap,512.2143194238852
ETH-USD,2017-12-19,$open,793.9010009765625
ETH-USD,2017-12-19,$high,881.9439697265625
ETH-USD,2017-12-19,$low,785.3419799804688
ETH-USD,2017-12-19,$close,826.822998046875
ETH-USD,2017-12-19,$volume,4096549888.0
ETH-USD,2017-12-19,$ma5,
ETH-USD,2017-12-19,$ma10,
ETH-USD,2017-12-19,$ma20,
ETH-USD,2017-12-19,$ma30,
ETH-USD,2017-12-19,$ma60,
ETH-USD,2017-12-19,$ma120,
ETH-USD,2017-12-19,$ema5,754.9667606661121
ETH-USD,2017-12-19,$ema10,687.9677949677481
ETH-USD,2017-12-19,$ema20,602.9454341597262
ETH-USD,2017-12-19,$ema60,468.3093521276612
ETH-USD,2017-12-19,$ema12,666.7043029993888
ETH-USD,2017-12-19,$ema26,569.1178791681581
ETH-USD,2017-12-19,$macd,97.58642383123072
ETH-USD,2017-12-19,$macd_signal,71.02808497008056
ETH-USD,2017-12-19,$macd_hist,26.558338861150162
ETH-USD,2017-12-19,$vwap,530.3860071572394
ETH-USD,2017-12-20,$open,827.5159912109375
ETH-USD,2017-12-20,$high,845.06201171875
ETH-USD,2017-12-20,$low,756.0040283203125
ETH-USD,2017-12-20,$close,819.0859985351562
ETH-USD,2017-12-20,$volume,3969939968.0
ETH-USD,2017-12-20,$ma5,
ETH-USD,2017-12-20,$ma10,
ETH-USD,2017-12-20,$ma20,
ETH-USD,2017-12-20,$ma30,
ETH-USD,2017-12-20,$ma60,
ETH-USD,2017-12-20,$ma120,
ETH-USD,2017-12-20,$ema5,776.3398399557935
ETH-USD,2017-12-20,$ema10,711.8074683436405
ETH-USD,2017-12-20,$ema20,623.530249814529
ETH-USD,2017-12-20,$ema60,479.81022578036595
ETH-USD,2017-12-20,$ema12,690.1476407741222
ETH-USD,2017-12-20,$ema26,587.6340361583061
ETH-USD,2017-12-20,$macd,102.51360461581612
ETH-USD,2017-12-20,$macd_signal,77.32518889922767
ETH-USD,2017-12-20,$macd_hist,25.18841571658845
ETH-USD,2017-12-20,$vwap,544.8358671846497
ETH-USD,2017-12-21,$open,820.2360229492188
ETH-USD,2017-12-21,$high,880.5430297851562
ETH-USD,2017-12-21,$low,792.6890258789062
ETH-USD,2017-12-21,$close,821.06298828125
ETH-USD,2017-12-21,$volume,3569060096.0
ETH-USD,2017-12-21,$ma5,
ETH-USD,2017-12-21,$ma10,
ETH-USD,2017-12-21,$ma20,
ETH-USD,2017-12-21,$ma30,
ETH-USD,2017-12-21,$ma60,
ETH-USD,2017-12-21,$ma120,
ETH-USD,2017-12-21,$ema5,791.247556064279
ETH-USD,2017-12-21,$ema10,731.6721083322967
ETH-USD,2017-12-21,$ema20,642.3428915732644
ETH-USD,2017-12-21,$ema60,490.99884094432934
ETH-USD,2017-12-21,$ema12,710.2884634675265
ETH-USD,2017-12-21,$ema26,604.9250696488946
ETH-USD,2017-12-21,$macd,105.36339381863195
ETH-USD,2017-12-21,$macd_signal,82.93282988310852
ETH-USD,2017-12-21,$macd_hist,22.430563935523423
ETH-USD,2017-12-21,$vwap,557.7041868833544
ETH-USD,2017-12-22,$open,822.6430053710938
ETH-USD,2017-12-22,$high,827.6829833984375
ETH-USD,2017-12-22,$low,543.7620239257812
ETH-USD,2017-12-22,$close,674.8599853515625
ETH-USD,2017-12-22,$volume,4977710080.0
ETH-USD,2017-12-22,$ma5,
ETH-USD,2017-12-22,$ma10,
ETH-USD,2017-12-22,$ma20,
ETH-USD,2017-12-22,$ma30,
ETH-USD,2017-12-22,$ma60,
ETH-USD,2017-12-22,$ma120,
ETH-USD,2017-12-22,$ema5,752.4516991600402
ETH-USD,2017-12-22,$ema10,721.3426314267086
ETH-USD,2017-12-22,$ema20,645.439757647388
ETH-USD,2017-12-22,$ema60,497.02707518718944
ETH-USD,2017-12-22,$ema12,704.8379283727628
ETH-USD,2017-12-22,$ema26,610.1054337750181
ETH-USD,2017-12-22,$macd,94.73249459774468
ETH-USD,2017-12-22,$macd_signal,85.29276282603576
ETH-USD,2017-12-22,$macd_hist,9.43973177170892
ETH-USD,2017-12-22,$vwap,565.0351402908229
ETH-USD,2017-12-23,$open,681.3159790039062
ETH-USD,2017-12-23,$high,763.89501953125
ETH-USD,2017-12-23,$low,679.7310180664062
ETH-USD,2017-12-23,$close,719.3870239257812
ETH-USD,2017-12-23,$volume,2480339968.0
ETH-USD,2017-12-23,$ma5,
ETH-USD,2017-12-23,$ma10,
ETH-USD,2017-12-23,$ma20,
ETH-USD,2017-12-23,$ma30,
ETH-USD,2017-12-23,$ma60,
ETH-USD,2017-12-23,$ma120,
ETH-USD,2017-12-23,$ema5,741.4301407486206
ETH-USD,2017-12-23,$ema10,720.98706642654
ETH-USD,2017-12-23,$ema20,652.4823544358064
ETH-USD,2017-12-23,$ema60,504.3175653097662
ETH-USD,2017-12-23,$ema12,707.0762507655348
ETH-USD,2017-12-23,$ema26,618.2003663787783
ETH-USD,2017-12-23,$macd,88.87588438675652
ETH-USD,2017-12-23,$macd_signal,86.00938713817992
ETH-USD,2017-12-23,$macd_hist,2.866497248576607
ETH-USD,2017-12-23,$vwap,569.4845251238049
ETH-USD,2017-12-24,$open,721.7689819335938
ETH-USD,2017-12-24,$high,721.7689819335938
ETH-USD,2017-12-24,$low,614.9219970703125
ETH-USD,2017-12-24,$close,694.1480102539062
ETH-USD,2017-12-24,$volume,2300549888.0
ETH-USD,2017-12-24,$ma5,
ETH-USD,2017-12-24,$ma10,
ETH-USD,2017-12-24,$ma20,
ETH-USD,2017-12-24,$ma30,
ETH-USD,2017-12-24,$ma60,
ETH-USD,2017-12-24,$ma120,
ETH-USD,2017-12-24,$ema5,725.6694305837159
ETH-USD,2017-12-24,$ema10,716.1072380315156
ETH-USD,2017-12-24,$ema20,656.4505121327683
ETH-USD,2017-12-24,$ema60,510.54151432432815
ETH-USD,2017-12-24,$ema12,705.0872906868227
ETH-USD,2017-12-24,$ema26,623.8261177769359
ETH-USD,2017-12-24,$macd,81.2611729098868
ETH-USD,2017-12-24,$macd_signal,85.0597442925213
ETH-USD,2017-12-24,$macd_hist,-3.798571382634506
ETH-USD,2017-12-24,$vwap,572.2546149059003
ETH-USD,2017-12-25,$open,698.8699951171875
ETH-USD,2017-12-25,$high,782.52099609375
ETH-USD,2017-12-25,$low,698.8699951171875
ETH-USD,2017-12-25,$close,765.833984375
ETH-USD,2017-12-25,$volume,2491760128.0
ETH-USD,2017-12-25,$ma5,
ETH-USD,2017-12-25,$ma10,
ETH-USD,2017-12-25,$ma20,
ETH-USD,2017-12-25,$ma30,
ETH-USD,2017-12-25,$ma60,
ETH-USD,2017-12-25,$ma120,
ETH-USD,2017-12-25,$ema5,739.0576151808107
ETH-USD,2017-12-25,$ema10,725.1484646394218
ETH-USD,2017-12-25,$ema20,666.8679856796475
ETH-USD,2017-12-25,$ema60,518.9117592440223
ETH-USD,2017-12-25,$ema12,714.4329358696192
ETH-USD,2017-12-25,$ema26,634.3452190064221
ETH-USD,2017-12-25,$macd,80.0877168631971
ETH-USD,2017-12-25,$macd_signal,84.06533880665647
ETH-USD,2017-12-25,$macd_hist,-3.9776219434593685
ETH-USD,2017-12-25,$vwap,577.0573354706927
ETH-USD,2017-12-26,$open,763.3699951171875
ETH-USD,2017-12-26,$high,786.7899780273438
ETH-USD,2017-12-26,$low,760.9349975585938
ETH-USD,2017-12-26,$close,773.8359985351562
ETH-USD,2017-12-26,$volume,2201159936.0
ETH-USD,2017-12-26,$ma5,
ETH-USD,2017-12-26,$ma10,
ETH-USD,2017-12-26,$ma20,
ETH-USD,2017-12-26,$ma30,
ETH-USD,2017-12-26,$ma60,
ETH-USD,2017-12-26,$ma120,
ETH-USD,2017-12-26,$ema5,750.6504096322592
ETH-USD,2017-12-26,$ema10,734.0007435295553
ETH-USD,2017-12-26,$ema20,677.0554154754103
ETH-USD,2017-12-26,$ema60,527.2699310240595
ETH-USD,2017-12-26,$ema12,723.5718685873941
ETH-USD,2017-12-26,$ema26,644.6778693418839
ETH-USD,2017-12-26,$macd,78.89399924551014
ETH-USD,2017-12-26,$macd_signal,83.0310708944272
ETH-USD,2017-12-26,$macd_hist,-4.137071648917058
ETH-USD,2017-12-26,$vwap,581.668599551737
ETH-USD,2017-12-27,$open,774.969970703125
ETH-USD,2017-12-27,$high,789.2529907226562
ETH-USD,2017-12-27,$low,738.4130249023438
ETH-USD,2017-12-27,$close,762.8419799804688
ETH-USD,2017-12-27,$volume,2100029952.0
ETH-USD,2017-12-27,$ma5,
ETH-USD,2017-12-27,$ma10,
ETH-USD,2017-12-27,$ma20,
ETH-USD,2017-12-27,$ma30,
ETH-USD,2017-12-27,$ma60,
ETH-USD,2017-12-27,$ma120,
ETH-USD,2017-12-27,$ema5,754.7142664149958
ETH-USD,2017-12-27,$ema10,739.2446047024486
ETH-USD,2017-12-27,$ema20,685.225564475892
ETH-USD,2017-12-27,$ema60,534.9936047603352
ETH-USD,2017-12-27,$ema12,729.6134241863286
ETH-USD,2017-12-27,$ema26,653.4307664262235
ETH-USD,2017-12-27,$macd,76.18265776010514
ETH-USD,2017-12-27,$macd_signal,81.6613882675628
ETH-USD,2017-12-27,$macd_hist,-5.478730507457655
ETH-USD,2017-12-27,$vwap,585.6446362144511
ETH-USD,2017-12-28,$open,762.2080078125
ETH-USD,2017-12-28,$high,763.3189697265625
ETH-USD,2017-12-28,$low,701.18701171875
ETH-USD,2017-12-28,$close,737.0230102539062
ETH-USD,2017-12-28,$volume,2389149952.0
ETH-USD,2017-12-28,$ma5,
ETH-USD,2017-12-28,$ma10,
ETH-USD,2017-12-28,$ma20,
ETH-USD,2017-12-28,$ma30,
ETH-USD,2017-12-28,$ma60,
ETH-USD,2017-12-28,$ma120,
ETH-USD,2017-12-28,$ema5,748.817181027966
ETH-USD,2017-12-28,$ema10,738.8406784390771
ETH-USD,2017-12-28,$ema20,690.1586545499887
ETH-USD,2017-12-28,$ema60,541.6175196945507
ETH-USD,2017-12-28,$ema12,730.7533605044175
ETH-USD,2017-12-28,$ema26,659.6227844875333
ETH-USD,2017-12-28,$macd,71.13057601688422
ETH-USD,2017-12-28,$macd_signal,79.55522581742709
ETH-USD,2017-12-28,$macd_hist,-8.424649800542866
ETH-USD,2017-12-28,$vwap,589.2418382015237
ETH-USD,2017-12-29,$open,740.3889770507812
ETH-USD,2017-12-29,$high,770.1170043945312
ETH-USD,2017-12-29,$low,729.6079711914062
ETH-USD,2017-12-29,$close,753.5919799804688
ETH-USD,2017-12-29,$volume,2648969984.0
ETH-USD,2017-12-29,$ma5,
ETH-USD,2017-12-29,$ma10,
ETH-USD,2017-12-29,$ma20,
ETH-USD,2017-12-29,$ma30,
ETH-USD,2017-12-29,$ma60,
ETH-USD,2017-12-29,$ma120,
ETH-USD,2017-12-29,$ema5,750.4087806788002
ETH-USD,2017-12-29,$ema10,741.5227332647846
ETH-USD,2017-12-29,$ema20,696.1999236386058
ETH-USD,2017-12-29,$ema60,548.5675019990069
ETH-USD,2017-12-29,$ema12,734.2669942699639
ETH-USD,2017-12-29,$ema26,666.5834656351582
ETH-USD,2017-12-29,$macd,67.68352863480573
ETH-USD,2017-12-29,$macd_signal,77.18088638090282
ETH-USD,2017-12-29,$macd_hist,-9.497357746097094
ETH-USD,2017-12-29,$vwap,593.4838449439361
ETH-USD,2017-12-30,$open,753.8150024414062
ETH-USD,2017-12-30,$high,753.8150024414062
ETH-USD,2017-12-30,$low,685.2310180664062
ETH-USD,2017-12-30,$close,717.2570190429688
ETH-USD,2017-12-30,$volume,3187780096.0
ETH-USD,2017-12-30,$ma5,
ETH-USD,2017-12-30,$ma10,
ETH-USD,2017-12-30,$ma20,
ETH-USD,2017-12-30,$ma30,
ETH-USD,2017-12-30,$ma60,
ETH-USD,2017-12-30,$ma120,
ETH-USD,2017-12-30,$ema5,739.3581934668564
ETH-USD,2017-12-30,$ema10,737.1107852244544
ETH-USD,2017-12-30,$ema20,698.2053612961641
ETH-USD,2017-12-30,$ema60,554.0983058365139
ETH-USD,2017-12-30,$ema12,731.6500750042724
ETH-USD,2017-12-30,$ema26,670.3370621838849
ETH-USD,2017-12-30,$macd,61.313012820387485
ETH-USD,2017-12-30,$macd_signal,74.00731166879976
ETH-USD,2017-12-30,$macd_hist,-12.694298848412274
ETH-USD,2017-12-30,$vwap,597.3142327726011
ETH-USD,2017-12-31,$open,712.2119750976562
ETH-USD,2017-12-31,$high,760.3480224609375
ETH-USD,2017-12-31,$low,710.1190185546875
ETH-USD,2017-12-31,$close,756.7329711914062
ETH-USD,2017-12-31,$volume,2554269952.0
ETH-USD,2017-12-31,$ma5,
ETH-USD,2017-12-31,$ma10,
ETH-USD,2017-12-31,$ma20,
ETH-USD,2017-12-31,$ma30,
ETH-USD,2017-12-31,$ma60,
ETH-USD,2017-12-31,$ma120,
ETH-USD,2017-12-31,$ema5,745.1497860417064
ETH-USD,2017-12-31,$ema10,740.6784554002638
ETH-USD,2017-12-31,$ema20,703.7794193814253
ETH-USD,2017-12-31,$ema60,560.7420653563464
ETH-USD,2017-12-31,$ema12,735.5089821099853
ETH-USD,2017-12-31,$ema26,676.736759147405
ETH-USD,2017-12-31,$macd,58.77222296258026
ETH-USD,2017-12-31,$macd_signal,70.96029392755587
ETH-USD,2017-12-31,$macd_hist,-12.188070964975608
ETH-USD,2017-12-31,$vwap,600.783517665958
ETH-USD,2018-01-01,$open,755.7570190429688
ETH-USD,2018-01-01,$high,782.530029296875
ETH-USD,2018-01-01,$low,742.0040283203125
ETH-USD,2018-01-01,$close,772.6409912109375
ETH-USD,2018-01-01,$volume,2595760128.0
ETH-USD,2018-01-01,$ma5,
ETH-USD,2018-01-01,$ma10,
ETH-USD,2018-01-01,$ma20,
ETH-USD,2018-01-01,$ma30,
ETH-USD,2018-01-01,$ma60,
ETH-USD,2018-01-01,$ma120,
ETH-USD,2018-01-01,$ema5,754.3135210981168
ETH-USD,2018-01-01,$ema10,746.489825547659
ETH-USD,2018-01-01,$ema20,710.3376643175693
ETH-USD,2018-01-01,$ema60,567.6895711220707
ETH-USD,2018-01-01,$ema12,741.2215988947471
ETH-USD,2018-01-01,$ema26,683.8407763372963
ETH-USD,2018-01-01,$macd,57.380822557450756
ETH-USD,2018-01-01,$macd_signal,68.24439965353484
